44.52, -72.59, -278.61, 54.23, -24.62, -258.77, 36.87,  2.37, -246.45, 14.57, -7.81, -240.40, 24.67, -8.41, -266.17, 26.14, 34.93, -241.96, 25.37, 52.53, -230.81, 22.62, 70.03, -216.92,  4.25, -12.47, -257.77, -11.64, 23.17, -237.75, -22.11, 45.50, -216.81, -28.14, 58.51, -209.22, -14.75, -23.21, -262.17, -37.82, -4.25, -230.87, -49.51,  5.96, -219.94, -65.42, 19.81, -207.48, -21.91, -42.21, -256.87, -45.53, -35.15, -243.06, -63.29, -30.54, -231.99, -73.63, -29.39, -223.38
43.16, -76.96, -276.19, 81.69, -43.13, -263.52, 105.15, -18.53, -258.49, 120.30, -0.45, -249.48, 30.35, -10.20, -269.29, 27.82, 35.18, -249.26, 25.16, 53.76, -240.17, 19.94, 72.51, -228.89,  8.47, -11.17, -264.38, -9.00, 26.37, -249.90, -22.18, 50.42, -232.75, -28.84, 64.15, -227.25, -10.82, -19.61, -271.61, -37.18,  3.23, -246.03, -49.52, 15.15, -237.91, -65.85, 31.22, -229.24, -21.24, -37.24, -267.03, -46.34, -26.69, -259.48, -65.45, -19.39, -253.08, -77.45, -15.96, -247.92
46.82, -77.14, -277.40, 84.92, -42.97, -264.35, 108.06, -18.12, -259.05, 122.98,  0.05, -249.83, 33.15, -10.64, -269.70, 30.05, 34.46, -249.13, 27.15, 52.89, -239.81, 21.70, 71.44, -228.30, 11.29, -11.96, -264.78, -6.65, 25.17, -249.85, -20.14, 48.85, -232.40, -26.97, 62.43, -226.73, -7.90, -20.56, -272.10, -34.53,  1.63, -246.23, -47.01, 13.29, -237.96, -63.55, 29.04, -229.08, -18.08, -38.38, -267.72, -43.31, -28.25, -260.03, -62.51, -21.28, -253.53, -74.55, -18.07, -248.32
49.27, -77.50, -277.67, 87.33, -43.34, -264.49, 110.60, -18.60, -259.25, 125.42, -0.29, -250.15, 36.21, -10.62, -272.80, 32.97, 35.22, -253.94, 29.99, 54.00, -245.39, 24.38, 73.01, -234.74, 14.17, -11.50, -268.61, -3.80, 26.34, -255.64, -17.58, 50.78, -239.52, -24.43, 64.63, -234.57, -4.86, -20.14, -276.30, -32.09,  3.27, -252.19, -44.70, 15.36, -244.78, -61.33, 31.61, -237.05, -15.42, -37.67, -271.67, -40.77, -26.98, -265.23, -60.09, -19.55, -259.66, -72.26, -16.02, -255.00
46.90, -74.51, -299.74, 79.14, -36.60, -282.07, 92.41, -6.98, -270.76, 96.92, 13.14, -256.19, 37.82, -10.47, -277.76, 31.91, 30.93, -250.96, 27.97, 47.53, -238.97, 21.73, 63.66, -224.58, 17.16, -12.44, -269.21,  3.72, 21.79, -245.31, -5.57, 42.60, -222.34, -10.74, 55.22, -213.55, -3.37, -19.13, -274.53, -20.43,  0.32, -239.86, -29.18, 11.29, -227.09, -41.33, 26.68, -212.39, -13.73, -36.79, -272.30, -29.61, -21.99, -254.20, -41.79, -11.37, -240.12, -49.43, -6.04, -230.35
59.09, -70.40, -294.14, 89.31, -29.19, -280.81, 106.50, -0.05, -274.77, 118.03, 20.10, -264.84, 33.68, -8.22, -281.65, 15.77, 30.93, -256.88,  7.08, 46.23, -245.69, -3.71, 60.53, -232.07, 13.91, -14.07, -272.78, -8.52, 18.34, -253.54, -23.31, 38.61, -233.12, -31.73, 50.41, -225.83, -4.16, -25.88, -277.74, -26.05, -2.69, -248.51, -37.20,  8.95, -238.49, -52.46, 24.49, -227.27, -11.07, -43.88, -275.17, -30.80, -28.47, -262.07, -45.77, -17.44, -251.41, -55.06, -11.61, -243.53
59.49, -71.32, -294.65, 86.23, -29.76, -276.04, 100.84, -0.17, -266.45, 109.93, 19.90, -254.12, 34.00, -8.96, -283.31, 10.70, 27.52, -258.94, -0.22, 41.58, -248.09, -13.37, 54.37, -235.05, 13.69, -14.66, -275.62, -9.68, 17.79, -257.61, -25.57, 38.05, -238.01, -34.35, 49.86, -231.19, -4.14, -25.95, -282.18, -25.43,  0.31, -255.19, -36.03, 13.24, -246.21, -50.47, 30.43, -236.39, -11.88, -43.09, -281.57, -28.15, -23.47, -269.35, -40.64, -9.21, -259.35, -48.62, -1.32, -251.85
45.76, -74.75, -302.91, 77.34, -35.83, -286.27, 89.54, -5.59, -275.40, 93.02, 14.85, -261.01, 36.45, -10.86, -280.58, 31.37, 30.86, -254.11, 27.80, 47.61, -242.22, 21.96, 63.93, -227.87, 15.95, -13.04, -271.71,  2.64, 21.05, -247.54, -6.45, 41.80, -224.44, -11.59, 54.38, -215.57, -4.61, -20.01, -276.60, -21.71, -1.62, -241.38, -30.58,  8.92, -228.32, -42.92, 23.79, -213.25, -14.58, -38.08, -273.90, -30.80, -24.29, -255.32, -43.24, -14.43, -240.91, -50.97, -9.58, -230.96
42.74, -74.37, -302.98, 75.55, -36.52, -286.23, 88.22, -6.59, -275.05, 91.78, 13.66, -260.40, 36.21, -10.54, -279.50, 33.80, 31.16, -252.63, 31.31, 47.99, -240.56, 26.57, 64.48, -226.01, 15.68, -12.03, -270.56,  3.96, 22.18, -245.74, -4.13, 42.91, -222.25, -8.68, 55.54, -213.14, -5.19, -18.14, -275.35, -21.74, -0.30, -239.59, -30.29, 10.12, -226.23, -42.18, 24.92, -210.74, -15.74, -36.08, -272.63, -31.84, -22.68, -253.66, -44.19, -13.11, -238.98, -51.88, -8.48, -228.90
50.54, -78.39, -294.47, 69.14, -33.97, -272.78, 72.48, -1.92, -260.84, 69.44, 19.03, -247.08, 34.85, -13.31, -280.81, 15.34, 25.31, -256.42,  5.79, 40.44, -245.71, -6.34, 54.56, -233.07, 13.39, -15.92, -274.77, -5.58, 19.06, -256.34, -19.32, 40.77, -236.68, -26.52, 53.57, -229.76, -5.55, -23.73, -283.09, -23.82,  4.25, -255.62, -32.66, 18.30, -246.41, -44.61, 37.17, -236.35, -16.00, -39.40, -283.95, -28.67, -17.75, -270.95, -38.58, -1.91, -260.45, -45.21,  6.96, -252.73
