 0.85, -39.69, -276.62, -40.54, -55.22, -247.72, -51.58, -46.09, -216.48, -49.23, -25.51, -202.04, -5.66, -43.86, -208.74, -47.63, -18.28, -215.86, -44.33, -23.48, -235.78, -27.46, -34.89, -245.35,  1.99, -23.53, -203.08, -33.40, -4.23, -220.38, -22.06, -20.34, -246.05, -8.80, -29.67, -245.56, 19.30, -9.82, -205.98, -13.03,  8.48, -228.15, -10.99, -1.49, -244.17,  5.95, -19.18, -243.34, 23.00,  5.73, -219.58, -0.74, 17.11, -229.83,  0.33,  3.00, -245.94, 12.21, -1.31, -241.18
45.86, -63.05, -234.03, 47.85, -18.22, -206.19, 33.00,  5.62, -186.38, 16.08, 10.13, -168.19,  1.46, -11.17, -232.06, -11.42, 17.79, -193.82, -6.32, 19.47, -173.67,  4.46,  8.67, -157.13, -14.69, -20.66, -219.70, -26.04,  2.46, -184.20, -8.97, -1.94, -157.06,  2.90, -12.44, -153.60, -27.57, -38.79, -218.51, -29.69, -24.83, -177.62, -23.15, -23.19, -159.88, -2.67, -32.84, -150.53, -25.60, -56.99, -208.25, -34.76, -43.45, -185.20, -29.27, -38.34, -165.12, -17.51, -44.16, -161.95
44.99, -66.45, -234.52, 48.43, -22.64, -205.22, 34.36,  1.44, -185.14, 17.22,  6.45, -167.29,  3.70, -12.08, -231.81, -8.83, 16.29, -193.01, -4.28, 16.97, -172.67,  5.32,  5.06, -156.17, -13.32, -21.00, -220.21, -24.58,  1.53, -184.30, -8.64, -4.85, -156.88,  2.50, -16.15, -153.51, -27.28, -38.35, -220.00, -30.00, -25.79, -178.70, -23.96, -25.21, -160.71, -4.30, -36.52, -151.44, -26.67, -56.98, -210.36, -35.91, -43.78, -187.15, -30.73, -39.79, -166.74, -19.41, -46.46, -163.63
46.85, -63.98, -235.97, 48.94, -20.76, -205.69, 34.09,  2.25, -184.93, 16.89,  6.15, -166.85,  3.46, -11.37, -231.79, -9.72, 15.60, -192.23, -5.00, 15.99, -171.92,  5.21,  4.07, -155.80, -13.11, -21.22, -220.30, -24.82,  0.04, -183.77, -8.38, -6.32, -156.64,  3.23, -17.26, -153.62, -26.37, -39.11, -220.40, -29.12, -27.58, -178.80, -22.93, -27.15, -160.86, -2.78, -37.84, -151.92, -24.96, -57.92, -211.19, -34.41, -45.61, -187.57, -29.21, -41.85, -167.12, -17.61, -48.13, -164.22
51.87, -50.15, -229.66, 56.65, -5.71, -201.52, 39.84, 14.41, -179.30, 22.78, 14.36, -160.69, -0.77, -6.70, -232.64, -9.06, 23.14, -193.81, -1.78, 26.62, -174.58, 12.11, 16.30, -160.20, -15.70, -18.21, -220.46, -21.65,  6.21, -184.52, -1.45,  6.60, -159.25, 11.79, -2.00, -155.49, -25.34, -38.21, -218.79, -22.16, -19.63, -179.85, -13.97, -14.63, -163.48,  6.19, -16.10, -149.63, -20.84, -55.27, -207.42, -25.10, -39.95, -184.05, -19.75, -30.80, -165.43, -7.72, -32.57, -159.56
18.00, -68.34, -238.44, 49.74, -30.90, -218.97, 55.05,  0.11, -205.13, 37.76, 12.15, -191.22, 10.10, -1.27, -248.76, 14.48, 46.58, -236.21, 17.02, 62.64, -223.15, 17.82, 71.30, -202.40, -9.18,  1.88, -237.70, -19.17, 43.08, -226.48, -19.64, 62.28, -200.44, -17.40, 61.66, -184.38, -30.02, -5.80, -236.16, -45.65, 26.63, -212.18, -49.76, 37.62, -197.26, -46.92, 39.59, -173.00, -39.05, -20.03, -223.64, -57.14, -1.61, -212.15, -65.95,  9.36, -195.98, -64.04,  8.98, -182.62
29.02, -63.42, -267.34, -22.90, -58.86, -258.84, -50.96, -42.43, -247.73, -67.43, -23.55, -244.60, -16.78, -24.01, -235.46, -54.60,  6.02, -223.86, -69.53, 19.98, -219.71, -84.05, 36.95, -217.02, -7.03, -4.00, -238.37, -32.35, 30.37, -228.30, -51.04, 56.78, -228.07, -60.25, 69.63, -224.46, 12.25,  6.76, -235.47, -4.96, 45.73, -242.95, -12.17, 63.29, -242.56, -20.96, 86.02, -240.03, 28.60, 10.33, -248.14, 22.75, 37.97, -248.08, 18.60, 58.99, -248.87, 16.38, 72.10, -251.17
10.89, -70.08, -268.55, -35.62, -46.23, -260.95, -56.12, -21.06, -249.68, -65.31,  2.16, -245.93, -16.79, -16.88, -235.80, -39.78, 25.36, -223.40, -47.99, 43.97, -218.82, -54.57, 65.24, -215.54,  0.19, -2.30, -237.53, -9.69, 38.94, -226.35, -16.30, 70.60, -225.26, -19.75, 85.93, -221.24, 22.02, -0.20, -233.68, 21.94, 42.65, -239.64, 22.25, 61.59, -238.56, 23.08, 85.84, -235.14, 38.93, -2.96, -245.80, 44.33, 24.75, -244.52, 48.74, 45.72, -244.39, 51.91, 58.74, -246.07
 3.48, -66.79, -274.26, -32.31, -31.69, -257.65, -28.64,  0.95, -247.54, -20.49, 24.85, -247.49, -15.53, -17.00, -231.51, -39.93, 21.63, -212.05, -49.06, 38.93, -204.81, -57.29, 59.08, -199.11, -0.39, -1.41, -237.11, -9.67, 38.35, -221.10, -18.00, 69.26, -216.40, -21.30, 84.09, -210.69, 21.52,  1.74, -239.62, 18.31, 44.78, -242.48, 18.31, 63.64, -240.30, 19.27, 87.70, -235.78, 34.25,  0.57, -256.26, 41.48, 27.88, -255.94, 46.98, 48.58, -256.68, 50.07, 61.42, -259.52
 3.65, -70.67, -265.60, -41.21, -43.80, -258.17, -60.33, -17.10, -248.05, -68.48,  6.68, -245.63, -19.38, -13.58, -235.95, -39.06, 30.89, -225.84, -45.85, 50.29, -222.34, -50.89, 72.13, -220.38, -1.59, -0.31, -239.28, -8.39, 42.18, -230.78, -12.92, 74.20, -231.72, -15.23, 89.97, -228.69, 20.46,  0.62, -236.30, 22.86, 42.85, -245.38, 24.41, 61.76, -245.69, 26.89, 86.08, -244.06, 36.70, -4.10, -248.73, 43.84, 23.22, -249.63, 49.54, 43.83, -251.13, 53.44, 56.47, -253.82
