 6.91, -86.47, -639.19, 34.50, -46.63, -618.20, 36.18, -12.64, -613.38, 25.31,  9.69, -608.84, 32.02, -25.08, -655.58, 43.28, 22.95, -649.74, 46.34, 43.38, -646.92, 46.62, 65.29, -641.80, 13.26, -12.88, -653.83, 13.21, -0.76, -611.68, 11.69, -32.52, -617.64, 13.06, -39.11, -632.41, -7.89, -12.05, -660.76, -10.76, -7.48, -617.84, -9.48, -26.21, -615.01, -4.92, -39.65, -634.97, -25.86, -18.95, -652.42, -24.92, -9.18, -625.92, -21.61, -28.34, -616.91, -22.59, -36.65, -627.50
 7.06, -87.55, -640.66, 33.98, -48.78, -616.97, 34.79, -15.03, -610.53, 21.68,  6.06, -606.00, 32.02, -25.69, -655.40, 42.53, 22.00, -646.30, 45.23, 42.20, -641.89, 44.99, 63.59, -634.93, 13.24, -13.58, -653.31, 13.19, -2.53, -610.87, 11.73, -34.14, -617.63, 13.04, -40.94, -632.30, -7.92, -12.61, -660.20, -10.73, -9.18, -617.17, -9.41, -27.97, -614.84, -4.86, -41.21, -634.95, -25.88, -19.77, -652.05, -24.94, -10.72, -625.30, -21.58, -29.98, -616.51, -22.44, -38.63, -626.85
-27.45, -71.69, -665.15, -34.19, -23.20, -684.96, -16.26,  5.80, -680.60,  7.63, 11.19, -674.44, -39.15, -15.75, -627.71, -16.70, 28.42, -631.15, -8.21, 46.25, -624.46,  2.40, 64.47, -616.59, -18.08, -8.33, -625.56, -14.20, 34.42, -616.56, -10.03, 66.35, -613.38, -8.02, 82.23, -610.75,  2.29, -14.80, -619.31,  6.60,  5.17, -657.44,  0.63, -11.65, -663.89, -6.18, -32.76, -674.30, 18.73, -22.31, -629.98, 21.16, -8.03, -654.25, 13.16, -21.81, -668.59,  9.14, -34.65, -667.44
-40.20, -78.32, -661.33, -46.76, -33.00, -687.66, -33.17, -1.83, -682.74, -11.95,  6.48, -671.87, -65.70, -21.13, -634.01, -46.59, 24.57, -637.68, -41.53, 43.73, -631.19, -34.81, 63.60, -623.05, -46.54, -11.05, -628.08, -49.02, 32.50, -623.60, -48.94, 64.86, -623.15, -49.18, 81.04, -621.96, -27.65, -14.44, -616.78, -16.65,  2.53, -655.01, -19.30, -15.41, -660.59, -21.43, -38.05, -669.74, -8.53, -20.82, -622.61, -1.91, -8.74, -647.28, -5.03, -24.66, -661.29, -8.00, -37.67, -659.23
-29.62, -46.90, -670.17, -34.15,  5.71, -669.19, -40.99, 39.38, -668.49, -41.60, 63.28, -660.37, -67.91, -8.52, -628.60, -75.13, 27.30, -594.96, -77.22, 41.33, -579.67, -77.38, 54.83, -561.67, -63.51, -18.74, -609.11, -71.11, -3.42, -568.72, -71.02,  8.34, -538.58, -71.94, 13.97, -523.39, -63.45, -38.77, -599.38, -23.85, -26.62, -586.91, -19.68, -31.89, -604.66, -13.67, -38.92, -627.35, -48.45, -53.19, -596.60, -31.23, -39.13, -579.15, -15.99, -39.37, -594.23, -16.08, -45.70, -606.15
44.01, -79.06, -645.17, 44.11, -31.79, -668.73, 65.07, -4.61, -666.90, 86.59,  8.57, -666.01, 37.68, -17.76, -615.66, 38.52, 31.21, -607.39, 40.74, 51.77, -604.77, 45.84, 73.63, -603.19, 59.36, -12.09, -614.34, 73.55, 26.86, -600.03, 86.94, 56.30, -600.80, 93.19, 71.12, -598.61, 79.07, -19.52, -607.10, 86.80, -7.35, -647.88, 80.00, -23.71, -654.71, 71.71, -44.76, -664.11, 94.70, -29.88, -616.53, 99.08, -15.07, -640.19, 91.34, -28.38, -655.10, 86.66, -38.18, -663.13
44.58, -81.53, -639.15, 37.10, -32.81, -658.12, 53.67, -2.89, -654.71, 77.97, -2.45, -647.86, 38.38, -21.57, -606.99, 44.27, 27.05, -598.71, 48.80, 47.29, -596.56, 56.78, 68.32, -596.15, 60.10, -16.69, -604.16, 70.35,  5.39, -640.64, 60.87, -25.29, -644.62, 54.92, -38.11, -636.66, 79.12, -25.10, -596.20, 89.74, -10.56, -635.53, 83.01, -26.22, -643.90, 71.01, -44.03, -632.12, 94.96, -35.49, -605.24, 101.14, -19.61, -627.78, 93.94, -31.84, -643.84, 89.23, -44.35, -641.95
13.83, -79.45, -644.23, -0.27, -30.20, -657.10, 13.44,  0.90, -652.02, 38.13,  3.39, -647.35,  4.78, -23.84, -605.59,  7.52, 24.75, -595.66, 10.61, 45.23, -593.21, 17.01, 66.80, -593.19, 26.07, -16.86, -604.20, 30.32,  9.50, -639.00, 23.63, -21.56, -645.11, 19.83, -35.57, -637.87, 46.55, -23.81, -598.89, 51.65, -4.62, -637.32, 45.75, -20.08, -646.62, 36.89, -40.01, -635.45, 62.38, -31.48, -610.33, 64.64, -12.97, -631.55, 57.16, -24.36, -648.09, 53.99, -37.44, -646.97
 9.02, -85.21, -616.02, 25.20, -46.48, -583.96, 13.29, -14.93, -577.37, -3.02,  3.67, -572.32, 31.19, -23.05, -633.68, 41.99, 25.35, -630.82, 44.77, 45.85, -628.21, 45.16, 67.91, -623.81, 12.25, -11.40, -630.59, 16.00, 32.28, -631.92, 16.81, 62.78, -621.18, 17.58, 78.74, -618.36, -9.33, -11.15, -636.07, -9.45, -7.09, -593.00, -7.42, -25.80, -590.48, -5.19, -49.89, -586.62, -26.50, -18.61, -626.58, -24.04, -8.93, -600.14, -19.49, -26.89, -589.36, -17.31, -39.00, -583.81
 8.25, -86.61, -624.15, 32.13, -52.23, -591.94, 23.05, -21.52, -579.48,  8.85, -3.41, -569.08, 28.77, -23.12, -638.83, 40.04, 24.78, -632.06, 43.34, 44.85, -627.48, 44.66, 66.19, -620.47, 11.33, -11.65, -630.59, 16.54, 31.80, -627.66, 20.79, 60.77, -613.90, 22.78, 76.26, -609.50, -10.89, -10.43, -631.41, -2.07, -11.54, -589.08, -0.31, -30.44, -589.17,  1.72, -54.85, -588.63, -26.04, -18.71, -619.48, -17.88, -12.30, -593.20, -11.93, -31.48, -585.71, -9.14, -44.20, -582.15
